company_id,period,year,free_cash_flow_cr,capex_cr,capex_intensity_pct,fcf_conversion_rate_pct,capital_allocation_pattern
HINDALCO,TTM,,,,,,FCF Negative
HINDUNILVR,Mar 2013,2013.0,3542.0,63.0,0.23329877055251075,92.26361031518626,FCF Positive
HINDUNILVR,Mar 2014,2014.0,3343.0,475.0,1.6248204145857565,84.50455005055612,FCF Positive
HINDUNILVR,Mar 2015,2015.0,3154.0,138.0,0.4316276742149381,72.07495429616088,FCF Positive
HINDUNILVR,Mar 2016,2016.0,3889.0,282.0,0.8761573354874791,93.68826788725609,FCF Positive
HINDUNILVR,Mar 2017,2017.0,4012.0,1173.0,3.537181110910078,89.35412026726058,FCF Positive
HINDUNILVR,Mar 2018,2018.0,4996.0,1063.0,2.990575327050218,95.58063898986035,FCF Positive
HINDUNILVR,Mar 2019,2019.0,5362.0,438.0,1.1142203001780717,88.48184818481847,FCF Positive
HINDUNILVR,Mar 2020,2020.0,5832.0,1791.0,4.501922931905588,86.32326820603907,FCF Positive
HINDUNILVR,Mar 2021,2021.0,7935.0,1228.0,2.6112103427745175,99.19989998749844,FCF Positive
HINDUNILVR,Mar 2022,2022.0,7320.0,1728.0,3.2948175265987873,82.32118758434548,FCF Positive
HINDUNILVR,Mar 2023,2023.0,8507.0,1484.0,2.449653350940905,83.87064970915903,FCF Positive
HINDUNILVR,Mar 2024,2024.0,10145.0,5324.0,8.601525138942742,98.66757440186734,FCF Positive
HINDUNILVR,Sep 2024,2024.0,,,,,FCF Negative
HINDUNILVR,TTM,,,,,,FCF Negative
ICICIBANK,Mar 2013,2013.0,-1069.0,18563.0,41.35680071293305,-10.552813425468905,FCF Negative
ICICIBANK,Mar 2014,2014.0,-8985.0,15750.0,31.831686169890254,-76.946133424681,FCF Negative
ICICIBANK,Mar 2015,2015.0,-25448.0,13175.0,23.970235062950294,-196.63112347396074,FCF Negative
ICICIBANK,Mar 2016,2016.0,11585.0,12060.0,20.33932607009141,106.0217809096733,FCF Positive
ICICIBANK,Mar 2017,2017.0,50925.0,1711.0,2.807679684936003,449.074074074074,FCF Positive
ICICIBANK,Mar 2018,2018.0,-31168.0,50551.0,81.32138605578972,-342.50549450549454,FCF Negative
ICICIBANK,Mar 2019,2019.0,18389.0,30282.0,42.06885054596982,323.2378273861839,FCF Positive
ICICIBANK,Mar 2020,2020.0,37470.0,42095.0,49.61926540619548,333.8084632516704,FCF Positive
ICICIBANK,Mar 2021,2021.0,74384.0,63631.0,71.36480378632393,365.2720487134158,FCF Positive
ICICIBANK,Mar 2022,2022.0,18663.0,39448.0,41.347070969635354,70.32557087949355,FCF Positive
ICICIBANK,Mar 2023,2023.0,-71460.0,67689.0,55.910363682919375,-201.51715969656806,FCF Negative
ICICIBANK,Mar 2024,2024.0,12547.0,144737.0,90.7350986734873,27.22814175039604,FCF Positive
ICICIBANK,TTM,,,,,,FCF Negative
ICICIGI,Mar 2013,2013.0,22.0,962.0,23.978065802592223,6.232294617563739,FCF Positive
ICICIGI,Mar 2014,2014.0,-111.0,706.0,16.222426470588236,-21.346153846153847,FCF Negative
ICICIGI,Mar 2015,2015.0,-269.0,171.0,4.03873405762872,-45.98290598290598,FCF Negative
ICICIGI,Mar 2016,2016.0,201.0,310.0,5.1384054367644625,39.64497041420118,FCF Positive
ICICIGI,Mar 2017,2017.0,-362.0,1990.0,26.46276595744681,-51.566951566951566,FCF Negative
ICICIGI,Mar 2018,2018.0,494.0,1896.0,27.430555555555557,57.30858468677494,FCF Positive
ICICIGI,Mar 2019,2019.0,120.0,2856.0,25.584520290244555,11.43946615824595,FCF Positive
ICICIGI,Mar 2020,2020.0,51.0,3382.0,29.365286098810454,4.271356783919598,FCF Positive
ICICIGI,Mar 2021,2021.0,407.0,1367.0,11.240851903626346,27.630685675492195,FCF Positive
ICICIGI,Mar 2022,2022.0,674.0,135.0,0.8423811306626731,53.029110936270655,FCF Positive
ICICIGI,Mar 2023,2023.0,605.0,1685.0,9.426046095323338,34.991324465008674,FCF Positive
ICICIGI,Mar 2024,2024.0,486.0,1921.0,9.37667789329819,25.325690463783218,FCF Positive
ICICIGI,Sep 2024,2024.0,,,,,FCF Negative
ICICIGI,TTM,,,,,,FCF Negative
ICICIPRULI,Mar 2013,2013.0,-4205.0,1564.0,7.810237203495631,-277.55775577557756,FCF Negative
ICICIPRULI,Mar 2014,2014.0,-8394.0,6012.0,27.467105263157894,-537.7322229340167,FCF Negative
ICICIPRULI,Mar 2015,2015.0,-1299.0,1822.0,5.288363858009462,-79.20731707317074,FCF Negative
ICICIPRULI,Mar 2016,2016.0,3607.0,27.0,0.12950261403424623,218.6060606060606,FCF Positive
ICICIPRULI,Mar 2017,2017.0,3434.0,696.0,1.8404907975460123,204.16171224732463,FCF Positive
ICICIPRULI,Mar 2018,2018.0,301.0,5389.0,13.877729707457767,18.591723285979,FCF Positive
ICICIPRULI,Mar 2019,2019.0,3818.0,7559.0,18.230711718881896,335.20632133450397,FCF Positive
ICICIPRULI,Mar 2020,2020.0,-2201.0,10797.0,51.353151010701545,-206.2792877225867,FCF Negative
ICICIPRULI,Mar 2021,2021.0,2230.0,5084.0,6.111899208963478,233.26359832635984,FCF Positive
ICICIPRULI,Mar 2022,2022.0,1015.0,816.0,1.283745516329998,133.72859025032938,FCF Positive
ICICIPRULI,Mar 2023,2023.0,-1056.0,1145.0,2.2683149094655097,-129.88929889298893,FCF Negative
ICICIPRULI,Mar 2024,2024.0,-14735.0,7420.0,8.216417331989769,-1731.4923619271447,FCF Negative
ICICIPRULI,Sep 2024,2024.0,,,,,FCF Negative
ICICIPRULI,TTM,,,,,,FCF Negative
INDIGO,Mar 2013,2013.0,-149.0,1890.0,20.5367814842986,-18.932655654383733,FCF Negative
INDIGO,Mar 2014,2014.0,-1319.0,2914.0,26.21210758298102,-278.2700421940928,FCF Negative
INDIGO,Mar 2015,2015.0,1444.0,940.0,6.7504488330341115,110.7361963190184,FCF Positive
INDIGO,Mar 2016,2016.0,1779.0,1337.0,8.28376703841388,89.57703927492447,FCF Positive
INDIGO,Mar 2017,2017.0,749.0,3033.0,16.32400430570506,45.14767932489451,FCF Positive
INDIGO,Mar 2018,2018.0,-249.0,4152.0,18.03570652882151,-11.10615521855486,FCF Negative
INDIGO,Mar 2019,2019.0,634.0,2526.0,8.864090956942835,406.4102564102564,FCF Positive
INDIGO,Mar 2020,2020.0,2370.0,4573.0,12.789461908490882,-955.6451612903226,FCF Positive
INDIGO,Mar 2021,2021.0,-4848.0,3228.0,22.047674339184482,78.56101118133203,FCF Negative
INDIGO,Mar 2022,2022.0,537.0,1527.0,5.888704639234892,-169.40063091482648,FCF Positive
INDIGO,Mar 2023,2023.0,8664.0,4039.0,7.418359475443559,-2733.1230283911673,FCF Positive
INDIGO,Mar 2024,2024.0,9424.0,11759.0,17.065772669220944,115.39120852210114,FCF Positive
INDIGO,Sep 2024,2024.0,,,,,FCF Negative
INDIGO,TTM,,,,,,FCF Negative
INDUSINDBK,Mar 2013,2013.0,-660.0,174.0,2.491765716740656,-62.205466540999055,FCF Negative
INDUSINDBK,Mar 2014,2014.0,-4280.0,174.0,2.1080688151199416,-303.9772727272727,FCF Negative
INDUSINDBK,Mar 2015,2015.0,-1697.0,276.0,2.8477094510936856,-94.59308807134894,FCF Negative
INDUSINDBK,Mar 2016,2016.0,-3185.0,258.0,2.1731805929919137,-139.32633420822398,FCF Negative
INDUSINDBK,Mar 2017,2017.0,11284.0,285.0,1.9783423573511039,393.44490934449095,FCF Positive
INDUSINDBK,Mar 2018,2018.0,-20917.0,217.0,1.2557143683814593,-580.0610094287299,FCF Negative
INDUSINDBK,Mar 2019,2019.0,-7022.0,633.0,2.843538026144378,-212.7234171463193,FCF Negative
INDUSINDBK,Mar 2020,2020.0,-12565.0,526.0,1.827467602404197,-284.4047080126754,FCF Negative
INDUSINDBK,Mar 2021,2021.0,44420.0,226.0,0.7793103448275862,1566.2905500705217,FCF Positive
INDUSINDBK,Mar 2022,2022.0,16249.0,351.0,1.138796963208098,352.3964432877901,FCF Positive
INDUSINDBK,Mar 2023,2023.0,-12879.0,441.0,1.2126044874615045,-174.276048714479,FCF Negative
INDUSINDBK,Mar 2024,2024.0,-17468.0,625.0,1.3661799422925593,-195.17318435754188,FCF Negative
INDUSINDBK,TTM,,,,,,FCF Negative
INFY,Mar 2013,2013.0,4451.0,2922.0,7.241276764472642,47.20543005620957,FCF Positive
INFY,Mar 2014,2014.0,7262.0,2563.0,5.11240101330461,68.1493993993994,FCF Positive
INFY,Mar 2015,2015.0,7354.0,999.0,1.8736285376694986,59.440672486259295,FCF Positive
INFY,Mar 2016,2016.0,9143.0,885.0,1.4173379670408865,67.78115501519757,FCF Positive
INFY,Mar 2017,2017.0,-3133.0,14664.0,21.4123006833713,-21.82818922873267,FCF Negative
INFY,Mar 2018,2018.0,8685.0,4533.0,6.427781401548454,54.183043234138125,FCF Positive
INFY,Mar 2019,2019.0,14209.0,632.0,0.764439068642274,92.20635950681377,FCF Positive
INFY,Mar 2020,2020.0,16672.0,331.0,0.3645735810818253,100.19832922651601,FCF Positive
INFY,Mar 2021,2021.0,15851.0,7373.0,7.338362926984633,81.60943211656284,FCF Positive
INFY,Mar 2022,2022.0,17400.0,6485.0,5.331261663419406,78.56949336223245,FCF Positive
INFY,Mar 2023,2023.0,21396.0,1071.0,0.7297280723868445,88.75062220009954,FCF Positive
INFY,Mar 2024,2024.0,20117.0,5093.0,3.314244810307802,76.6420298689424,FCF Positive
INFY,Sep 2024,2024.0,,,,,FCF Negative
INFY,TTM,,,,,,FCF Negative
IOC,Mar 2013,2013.0,46.0,9294.0,2.0126467148858764,1.2682657843948166,FCF Positive
IOC,Mar 2014,2014.0,5601.0,18594.0,3.807554085738566,80.39328261805655,FCF Positive
IOC,Mar 2015,2015.0,35877.0,10215.0,2.272489638648564,736.3916256157635,FCF Positive
IOC,Mar 2016,2016.0,12014.0,13610.0,3.9330144923348116,96.7856279706759,FCF Positive
IOC,Mar 2017,2017.0,10532.0,17684.0,4.9760959426415186,51.66544027471179,FCF Positive
IOC,Mar 2018,2018.0,11996.0,17119.0,4.061524299393582,53.01865110934323,FCF Positive
IOC,Mar 2019,2019.0,-9822.0,22569.0,4.273153109486176,-56.860020840569646,FCF Negative
IOC,Mar 2020,2020.0,-21955.0,29101.0,6.01554893615262,1170.309168443497,FCF Negative
IOC,Mar 2021,2021.0,26715.0,22935.0,6.301689792553922,122.75985663082439,FCF Positive
IOC,Mar 2022,2022.0,4453.0,21294.0,3.61331091204963,17.30866404944222,FCF Positive
IOC,Mar 2023,2023.0,1614.0,28030.0,3.3299435941056554,13.790157211209845,FCF Positive
IOC,Mar 2024,2024.0,39635.0,31464.0,4.052800791393595,91.83058779917054,FCF Positive
IOC,Sep 2024,2024.0,,,,,FCF Negative
IOC,TTM,,,,,,FCF Negative
IRCTC,Mar 2015,2015.0,23.0,46.0,4.343720491029273,17.557251908396946,FCF Positive
IRCTC,Mar 2016,2016.0,281.0,7.0,0.5120702267739575,148.67724867724868,FCF Positive
IRCTC,Mar 2017,2017.0,244.0,94.0,6.184210526315789,106.55021834061135,FCF Positive
IRCTC,Mar 2018,2018.0,-16.0,40.0,2.728512960436562,-7.239819004524888,FCF Negative
IRCTC,Mar 2019,2019.0,146.0,353.0,18.877005347593585,47.249190938511326,FCF Positive
IRCTC,Mar 2020,2020.0,401.0,8.0,0.35335689045936397,78.16764132553607,FCF Positive
IRCTC,Mar 2021,2021.0,-205.0,453.0,58.301158301158296,-109.62566844919786,FCF Negative
IRCTC,Mar 2022,2022.0,282.0,242.0,12.879191059073975,42.72727272727273,FCF Positive
IRCTC,Mar 2023,2023.0,495.0,317.0,8.952273369104773,49.20477137176938,FCF Positive
IRCTC,Mar 2024,2024.0,667.0,215.0,5.035128805620609,60.03600360036003,FCF Positive
IRCTC,Sep 2024,2024.0,,,,,FCF Negative
IRCTC,TTM,,,,,,FCF Negative
IRFC,Mar 2013,2013.0,,,,,FCF Negative
IRFC,Mar 2014,2014.0,,,,,FCF Negative
IRFC,Mar 2015,2015.0,,,,,FCF Negative
IRFC,Mar 2016,2016.0,-16380.0,2.0,0.026641800985746637,-1929.3286219081272,FCF Negative
IRFC,Mar 2017,2017.0,-19457.0,2.0,0.02210677572676025,-2083.1905781584583,FCF Negative
IRFC,Mar 2018,2018.0,-28078.0,2.0,0.021581957483543756,-1366.3260340632605,FCF Negative
IRFC,Mar 2019,2019.0,-41749.0,1.0,0.008981498113885397,-1851.3968957871398,FCF Negative
IRFC,Mar 2020,2020.0,-62702.0,1.0,0.0074510096118024,-1964.3483709273185,FCF Negative
IRFC,Mar 2021,2021.0,-89907.0,0.0,0.0,-2035.9375,FCF Negative
IRFC,Mar 2022,2022.0,-64417.0,5.0,0.02463175525887975,-1057.7504105090313,FCF Negative
IRFC,Mar 2023,2023.0,-28588.0,0.0,0.0,-463.5641316685585,FCF Negative
IRFC,Mar 2024,2024.0,7906.0,8.0,0.030024394820791892,123.30006238303181,FCF Positive
IRFC,Sep 2024,2024.0,,,,,FCF Negative
IRFC,TTM,,,,,,FCF Negative
ITC,Mar 2013,2013.0,3221.0,3881.0,12.27465367828452,41.80944963655244,FCF Positive
ITC,Mar 2014,2014.0,4090.0,3254.0,9.21656375686852,45.43939562270859,FCF Positive
ITC,Mar 2015,2015.0,4568.0,5275.0,13.589406703248578,46.7123427753349,FCF Positive
ITC,Mar 2016,2016.0,5878.0,3921.0,10.004592774035517,61.86717187664457,FCF Positive
ITC,Mar 2017,2017.0,7376.0,3251.0,7.6014777403666285,70.40183258566384,FCF Positive
ITC,Mar 2018,2018.0,6055.0,7114.0,16.37321917650579,52.684242582441485,FCF Positive
ITC,Mar 2019,2019.0,7037.0,5546.0,11.472900289615225,54.82237457151761,FCF Positive
ITC,Mar 2020,2020.0,8516.0,6174.0,12.50101239167409,54.61424998396717,FCF Positive
ITC,Mar 2021,2021.0,6787.0,5740.0,11.653166047465335,50.713591870283196,FCF Positive
ITC,Mar 2022,2022.0,13538.0,2238.0,3.6903289636408605,87.32503386441334,FCF Positive
ITC,Mar 2023,2023.0,13146.0,5732.0,8.082460271577434,67.49499409559994,FCF Positive
ITC,Mar 2024,2024.0,15616.0,1563.0,2.205571077808822,75.25420461664498,FCF Positive
ITC,Sep 2024,2024.0,,,,,FCF Negative
ITC,TTM,,,,,,FCF Negative
JINDALSTEL,Mar 2013,2013.0,-6069.0,9591.0,48.422274953299336,-205.58943089430892,FCF Negative
JINDALSTEL,Mar 2014,2014.0,-8114.0,12694.0,65.81976563310174,-427.9535864978903,FCF Negative
JINDALSTEL,Mar 2015,2015.0,-5535.0,6717.0,34.62192670480903,381.198347107438,FCF Negative
JINDALSTEL,Mar 2016,2016.0,2071.0,2262.0,11.618470388823257,-67.08778749595076,FCF Positive
JINDALSTEL,Mar 2017,2017.0,4852.0,1998.0,9.248715456186641,-191.17415287628054,FCF Positive
JINDALSTEL,Mar 2018,2018.0,6293.0,1431.0,4.299104728714775,-389.41831683168317,FCF Positive
JINDALSTEL,Mar 2019,2019.0,8195.0,832.0,1.7714942724524123,-339.7595356550581,FCF Positive
JINDALSTEL,Mar 2020,2020.0,7338.0,1476.0,3.892097144213275,-1834.5,FCF Positive
JINDALSTEL,Mar 2021,2021.0,10077.0,1884.0,5.4483935336475895,236.16123740332787,FCF Positive
JINDALSTEL,Mar 2022,2022.0,13717.0,2331.0,4.555759684165266,202.7342595329589,FCF Positive
JINDALSTEL,Mar 2023,2023.0,3257.0,4090.0,7.686236187326168,81.95772521389028,FCF Positive
JINDALSTEL,Mar 2024,2024.0,-2336.0,8344.0,16.570679588513325,-39.30674743395591,FCF Negative
JINDALSTEL,Sep 2024,2024.0,,,,,FCF Negative
JINDALSTEL,TTM,,,,,,FCF Negative
JIOFIN,Mar 2023,2023.0,945.0,1110.0,2466.666666666667,3048.3870967741937,FCF Positive
JIOFIN,Mar 2024,2024.0,-2119.0,1441.0,77.68194070080862,-132.02492211838006,FCF Negative
JIOFIN,Sep 2024,2024.0,,,,,FCF Negative
JIOFIN,TTM,,,,,,FCF Negative
JSWENERGY,Mar 2013,2013.0,781.0,944.0,10.642615558060879,86.68146503884573,FCF Positive
JSWENERGY,Mar 2014,2014.0,1906.0,363.0,4.197502312673451,250.78947368421055,FCF Positive
JSWENERGY,Mar 2015,2015.0,2972.0,422.0,4.51481758853108,218.85125184094258,FCF Positive
JSWENERGY,Mar 2016,2016.0,266.0,3272.0,33.30618892508143,18.21917808219178,FCF Positive
JSWENERGY,Mar 2017,2017.0,3091.0,762.0,9.221832264310784,496.14767255216697,FCF Positive
JSWENERGY,Mar 2018,2018.0,3719.0,215.0,2.67113927195925,4375.294117647059,FCF Positive
JSWENERGY,Mar 2019,2019.0,2436.0,55.0,0.6018822499452834,356.140350877193,FCF Positive
JSWENERGY,Mar 2020,2020.0,1781.0,301.0,3.6383415931342924,164.75485661424608,FCF Positive
JSWENERGY,Mar 2021,2021.0,2670.0,1030.0,14.88009245882693,324.4228432563791,FCF Positive
JSWENERGY,Mar 2022,2022.0,1565.0,1387.0,16.982980286518917,89.78772231784279,FCF Positive
JSWENERGY,Mar 2023,2023.0,-4694.0,6778.0,65.60201316298877,-317.1621621621622,FCF Negative
JSWENERGY,Mar 2024,2024.0,-1963.0,8197.0,71.36514017064252,-113.79710144927537,FCF Negative
JSWENERGY,Sep 2024,2024.0,,,,,FCF Negative
JSWENERGY,TTM,,,,,,FCF Negative
JSWSTEEL,Mar 2013,2013.0,411.0,5433.0,14.218790892436534,44.241119483315394,FCF Positive
JSWSTEEL,Mar 2014,2014.0,-3024.0,5618.0,10.96837172979305,-752.2388059701493,FCF Negative
JSWSTEEL,Mar 2015,2015.0,504.0,7372.0,13.916786226685796,29.268292682926827,FCF Positive
JSWSTEEL,Mar 2016,2016.0,3040.0,3857.0,9.283685553362538,-632.016632016632,FCF Positive
JSWSTEEL,Mar 2017,2017.0,2794.0,5094.0,9.161211423638587,80.58840496106143,FCF Positive
JSWSTEEL,Mar 2018,2018.0,7850.0,4529.0,6.296136682746445,128.41485359070833,FCF Positive
JSWSTEEL,Mar 2019,2019.0,3246.0,11387.0,13.434878535106245,43.14194577352472,FCF Positive
JSWSTEEL,Mar 2020,2020.0,-6804.0,19589.0,26.714944221694896,-173.61571829548353,FCF Negative
JSWSTEEL,Mar 2021,2021.0,11087.0,7702.0,9.646914415260714,140.82306617553664,FCF Positive
JSWSTEEL,Mar 2022,2022.0,11522.0,14748.0,10.07576637448675,55.029133632629666,FCF Positive
JSWSTEEL,Mar 2023,2023.0,12593.0,10730.0,6.465413352615087,304.2522348393332,FCF Positive
JSWSTEEL,Mar 2024,2024.0,-2389.0,14467.0,8.266573717472543,-26.624317396634346,FCF Negative
JSWSTEEL,Sep 2024,2024.0,,,,,FCF Negative
JSWSTEEL,TTM,,,,,,FCF Negative
KOTAKBANK,Mar 2013,2013.0,-6157.0,9035.0,83.36408931537184,-275.11170688114385,FCF Negative
KOTAKBANK,Mar 2014,2014.0,7938.0,1130.0,9.427665609878192,314.1274238227147,FCF Positive
KOTAKBANK,Mar 2015,2015.0,-2165.0,4467.0,33.5385539454914,-69.72624798711755,FCF Negative
KOTAKBANK,Mar 2016,2016.0,2672.0,2353.0,11.533183021272423,75.82292849035187,FCF Positive
KOTAKBANK,Mar 2017,2017.0,7933.0,5289.0,23.691990682673357,158.05937437736603,FCF Positive
KOTAKBANK,Mar 2018,2018.0,-15867.0,5475.0,21.78584218694043,-253.54745925215724,FCF Negative
KOTAKBANK,Mar 2019,2019.0,-1501.0,3323.0,11.139418725486909,-20.83564686285397,FCF Negative
KOTAKBANK,Mar 2020,2020.0,33551.0,13068.0,39.03925434665711,390.44571162574186,FCF Positive
KOTAKBANK,Mar 2021,2021.0,-6291.0,11172.0,34.040219378427786,-62.972972972972975,FCF Negative
KOTAKBANK,Mar 2022,2022.0,-2595.0,10903.0,32.31380219910495,-21.46579535114567,FCF Negative
KOTAKBANK,Mar 2023,2023.0,-11623.0,10381.0,24.62812270171526,-77.87604690117253,FCF Negative
KOTAKBANK,Mar 2024,2024.0,6766.0,8919.0,15.859665344879707,37.14928896941745,FCF Positive
KOTAKBANK,TTM,,,,,,FCF Negative
LICI,Mar 2019,2019.0,3638.0,9636.0,1.6860656368764744,138.48496383707652,FCF Positive
LICI,Mar 2020,2020.0,13952.0,40415.0,6.435068936362638,514.8339483394834,FCF Positive
LICI,Mar 2021,2021.0,-67845.0,148447.0,21.485597339176802,-2281.271015467384,FCF Negative
LICI,Mar 2022,2022.0,-16314.0,12531.0,1.731743517881278,-395.4909090909091,FCF Negative
LICI,Mar 2023,2023.0,1671.0,52848.0,6.735421116758515,4.642053504458705,FCF Positive
LICI,Mar 2024,2024.0,853.0,25269.0,2.986999477520373,2.084759018476879,FCF Positive
LICI,Sep 2024,2024.0,,,,,FCF Negative
LICI,TTM,,,,,,FCF Negative
LODHA,Mar 2011,2011.0,,,,,FCF Negative
LODHA,Mar 2012,2012.0,,,,,FCF Negative
LODHA,Mar 2015,2015.0,,,,,FCF Negative
LODHA,Mar 2016,2016.0,-467.0,854.0,10.35277003273124,-66.42958748221906,FCF Negative
LODHA,Mar 2017,2017.0,295.0,1174.0,14.812011102699973,50.513698630136986,FCF Positive
LODHA,Mar 2018,2018.0,45.0,651.0,6.727291515965692,5.6675062972292185,FCF Positive
LODHA,Mar 2019,2019.0,-638.0,175.0,1.4697236919459142,-38.80778588807786,FCF Negative
LODHA,Mar 2020,2020.0,3590.0,182.0,1.4626697741702162,483.8274932614556,FCF Positive
LODHA,Mar 2021,2021.0,2104.0,420.0,7.707836300238576,4383.333333333334,FCF Positive
LODHA,Mar 2022,2022.0,859.0,1139.0,12.336185421856385,71.1092715231788,FCF Positive
LODHA,Mar 2023,2023.0,961.0,1789.0,18.891235480464623,196.12244897959184,FCF Positive
LODHA,Mar 2024,2024.0,-435.0,2947.0,28.567274137262505,-27.99227799227799,FCF Negative
LODHA,Sep 2024,2024.0,,,,,FCF Negative
LODHA,TTM,,,,,,FCF Negative
LT,Mar 2013,2013.0,-11277.0,6922.0,9.30051326149464,-213.13551313551312,FCF Negative
LT,Mar 2014,2014.0,-12653.0,5510.0,6.478237355092059,-259.0174002047083,FCF Negative
LT,Mar 2015,2015.0,-6143.0,4778.0,5.197489366793938,-123.70116794200563,FCF Negative
LT,Mar 2016,2016.0,-7867.0,4627.0,4.575661082652637,-171.31968641114983,FCF Negative
LT,Mar 2017,2017.0,-3141.0,9796.0,8.96150468384075,-48.42738205365402,FCF Negative
LT,Mar 2018,2018.0,-13945.0,3914.0,3.2703057242883284,-174.22538730634682,FCF Negative
LT,Mar 2019,2019.0,-15779.0,11023.0,8.151900606419169,-154.438680630322,FCF Negative
LT,Mar 2020,2020.0,-1714.0,8408.0,5.780601160520309,-15.733431246557739,FCF Negative
LT,Mar 2021,2021.0,17324.0,5750.0,4.22859412115106,134.076309883136,FCF Positive
LT,Mar 2022,2022.0,15579.0,3585.0,2.2904274825742235,149.5249064209617,FCF Positive
LT,Mar 2023,2023.0,14729.0,8048.0,4.389634615279725,117.5404995610885,FCF Positive
LT,Mar 2024,2024.0,16087.0,2179.0,0.9854689683555468,103.47333890782788,FCF Positive
LT,Sep 2024,2024.0,,,,,FCF Negative
LT,TTM,,,,,,FCF Negative
LTIM,Mar 2013,2013.0,384.0,224.0,5.816670994546871,68.32740213523132,FCF Positive
LTIM,Mar 2014,2014.0,448.0,180.0,3.6585365853658534,44.97991967871486,FCF Positive
LTIM,Mar 2015,2015.0,539.0,103.0,2.06910405785456,70.09102730819245,FCF Positive
LTIM,Mar 2016,2016.0,818.0,40.0,0.6842285323297981,97.84688995215312,FCF Positive
LTIM,Mar 2017,2017.0,209.0,961.0,14.782341178280264,21.524201853759013,FCF Positive
LTIM,Mar 2018,2018.0,392.0,452.0,6.186695866411169,35.25179856115108,FCF Positive
LTIM,Mar 2019,2019.0,646.0,749.0,7.929282235867034,42.61213720316623,FCF Positive
LTIM,Mar 2020,2020.0,1001.0,643.0,5.910469712289732,65.85526315789474,FCF Positive
LTIM,Mar 2021,2021.0,743.0,1657.0,13.39531123686338,38.33849329205366,FCF Positive
LTIM,Mar 2022,2022.0,1608.0,1643.0,6.29284920908499,40.70886075949367,FCF Positive
LTIM,Mar 2023,2023.0,2824.0,271.0,0.8166832414187988,64.03628117913833,FCF Positive
LTIM,Mar 2024,2024.0,1752.0,3918.0,11.031337106174508,38.21155943293348,FCF Positive
LTIM,Sep 2024,2024.0,,,,,FCF Negative
LTIM,TTM,,,,,,FCF Negative
M&M,Mar 2013,2013.0,-3825.0,2903.0,4.226049233546359,-92.63744248001937,FCF Negative
M&M,Mar 2014,2014.0,-4768.0,4524.0,6.113430899582438,-92.51067132324408,FCF Negative
M&M,Mar 2015,2015.0,-3302.0,4357.0,6.098141305564886,-97.6634131913635,FCF Negative
M&M,Mar 2016,2016.0,-3121.0,5506.0,7.259925370182355,-87.81654473832302,FCF Negative
M&M,Mar 2017,2017.0,-5692.0,5875.0,7.012999415086006,-140.50851641569983,FCF Negative
M&M,Mar 2018,2018.0,-4785.0,5467.0,5.936325927856321,-60.12817290776577,FCF Negative
M&M,Mar 2019,2019.0,-11521.0,7174.0,6.850583932544571,-191.47415655642345,FCF Negative
M&M,Mar 2020,2020.0,-8327.0,6870.0,9.113581491602769,2594.080996884735,FCF Negative
M&M,Mar 2021,2021.0,-1777.0,19686.0,26.503136864212824,-117.52645502645503,FCF Negative
M&M,Mar 2022,2022.0,5996.0,3252.0,3.60648101939648,82.66924031435268,FCF Positive
M&M,Mar 2023,2023.0,-15940.0,8866.0,7.311019304191508,-140.14418850008792,FCF Negative
M&M,Mar 2024,2024.0,-11245.0,5615.0,4.0373028084959515,-91.64629176854116,FCF Negative
M&M,Sep 2024,2024.0,,,,,FCF Negative
M&M,TTM,,,,,,FCF Negative
MARUTI,Mar 2013,2013.0,940.0,3119.0,7.039996388587938,38.05668016194332,FCF Positive
MARUTI,Mar 2014,2014.0,-2.0,4997.0,11.218625117866283,-0.0700770847932726,FCF Negative
MARUTI,Mar 2015,2015.0,1958.0,4491.0,8.84037715792996,51.40456812811761,FCF Positive
MARUTI,Mar 2016,2016.0,1252.0,7230.0,12.554480890447827,22.776059668910314,FCF Positive
MARUTI,Mar 2017,2017.0,1109.0,9173.0,13.472864801351253,14.765011316735455,FCF Positive
MARUTI,Mar 2018,2018.0,3486.0,8302.0,10.402335576188149,44.232965359725924,FCF Positive
MARUTI,Mar 2019,2019.0,3061.0,3540.0,4.113026908955709,40.00784211214221,FCF Positive
MARUTI,Mar 2020,2020.0,2939.0,557.0,0.7361882104150145,51.761183515322294,FCF Positive
MARUTI,Mar 2021,2021.0,1565.0,7291.0,10.360654805888705,35.657325131009344,FCF Positive
MARUTI,Mar 2022,2022.0,1601.0,239.0,0.27057624816030795,41.26288659793814,FCF Positive
MARUTI,Mar 2023,2023.0,1995.0,8820.0,7.448695211553079,24.14085188770571,FCF Positive
MARUTI,Mar 2024,2024.0,4936.0,11865.0,8.363997800617518,36.59549228944247,FCF Positive
MARUTI,Sep 2024,2024.0,,,,,FCF Negative
MARUTI,TTM,,,,,,FCF Negative
MOTHERSON,Mar 2013,2013.0,397.0,1089.0,4.304688117637758,87.83185840707965,FCF Positive
MOTHERSON,Mar 2014,2014.0,1323.0,1372.0,4.511080423489182,120.60164083865087,FCF Positive
MOTHERSON,Mar 2015,2015.0,546.0,2844.0,8.2051873863997,42.26006191950464,FCF Positive
MOTHERSON,Mar 2016,2016.0,282.0,1906.0,5.121453138435082,15.89627959413754,FCF Positive
MOTHERSON,Mar 2017,2017.0,-2345.0,6145.0,14.501132716632057,-107.96500920810313,FCF Negative
